deal_date,close_date,card_no,deal_value,deal_type,company_name,car_no,station,conn_mark,deal_money,equ_no
"2018-09-01 06:26:24","2018-09-01 00:00:00",FIJGJDCDD,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:29:28","2018-09-01 00:00:00",CBFDFCGJC,0,地铁入站,地铁五号线,IGT-109,下水径,0,0,263030109
"2018-09-01 06:29:14","2018-09-01 00:00:00",FHDAJAABI,0,地铁入站,地铁五号线,IGT-116,黄贝岭,0,0,263037116
"2018-09-01 06:27:06","2018-09-01 00:00:00",CFAGAFBGI,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:26:52","2018-09-01 00:00:00",FIABCCFAH,0,地铁入站,地铁二号线,AGT-109,后海,0,0,260019109
"2018-09-01 06:31:02","2018-09-01 00:00:00",CFAHIGAIC,0,地铁入站,地铁三号线,AGM-110,双龙,0,0,261032110
"2018-09-01 06:30:56","2018-09-01 00:00:00",FHHDJJDCG,0,地铁入站,地铁三号线,AGM-101,横岗,0,0,261024101
"2018-09-01 06:31:49","2018-09-01 00:00:00",FHEIGEHGC,0,地铁入站,地铁三号线,AGM-110,益田,0,0,261003110
"2018-09-01 06:34:03","2018-09-01 00:00:00",FFFHDFIFA,0,地铁入站,地铁三号线,AGM-109,翠竹,0,0,261014109
"2018-09-01 06:33:51","2018-09-01 00:00:00",BIAJBCDJE,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:25:56","2018-09-01 00:00:00",FFFDFBIGJ,0,地铁入站,地铁十一号线,IGT-125,宝安站,0,0,241017125
"2018-09-01 06:24:06","2018-09-01 00:00:00",FHEGGFIIE,0,地铁入站,地铁十一号线,AGT-127,南山站,0,0,241015127
"2018-09-01 06:24:47","2018-09-01 00:00:00",FFFFHBFFC,0,地铁入站,地铁七号线,进AGM16-17,上沙,0,0,265021113
"2018-09-01 06:25:21","2018-09-01 00:00:00",BEABFIDEA,0,地铁入站,地铁十一号线,AGT-116,松岗,0,0,241027116
"2018-09-01 06:28:34","2018-09-01 00:00:00",BIDHJGHEJ,0,地铁入站,地铁十一号线,IGT-130,南山站,0,0,241015130
"2018-09-01 06:28:32","2018-09-01 00:00:00",BICGDAFGG,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:31:09","2018-09-01 00:00:00",CBAGHHDHB,0,地铁入站,地铁五号线,IGT-115,民治,0,0,263025115
"2018-09-01 06:30:30","2018-09-01 00:00:00",FIAAJGIJC,0,地铁入站,地铁五号线,IGT-107,翻身,0,0,263015107
"2018-09-01 06:32:32","2018-09-01 00:00:00",FHICCDEFA,0,地铁入站,地铁五号线,IGT-105,翻身,0,0,263015105
"2018-09-01 06:32:13","2018-09-01 00:00:00",CBEDHJGBB,0,地铁入站,地铁五号线,IGT-110,长龙,0,0,263031110
"2018-09-01 06:36:34","2018-09-01 00:00:00",BEAJBGEBF,0,地铁入站,地铁二号线,OGT-111,新秀站,0,0,260039111
"2018-09-01 06:36:10","2018-09-01 00:00:00",FIJHAABJC,200,地铁出站,地铁二号线,AGT-105,湖贝,0,190,260037105
"2018-09-01 06:35:14","2018-09-01 00:00:00",CBHHBEAHD,200,地铁出站,地铁三号线,AGM-111,布吉,0,190,261018111
"2018-09-01 06:35:43","2018-09-01 00:00:00",HHAAAAEII,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:29:00","2018-09-01 00:00:00",FHFEIHCEG,0,地铁入站,地铁一号线,OGT-108,机场东,0,0,268036108
"2018-09-01 06:28:40","2018-09-01 00:00:00",BEAHDCIEH,0,地铁入站,地铁一号线,-,-,0,0,268002127
"2018-09-01 06:29:06","2018-09-01 00:00:00",CBBIDBJHJ,0,地铁入站,地铁七号线,进AGM16-17,上沙,0,0,265021113
"2018-09-01 06:29:44","2018-09-01 00:00:00",FHEDHCDAE,0,地铁入站,地铁七号线,进AGM17-18,皇岗村,0,0,265024115
"2018-09-01 06:29:11","2018-09-01 00:00:00",FHDEHDDFF,0,地铁入站,地铁七号线,进AGM17-18,上沙,0,0,265021114
"2018-09-01 06:30:29","2018-09-01 00:00:00",FFJDACGDA,0,地铁入站,地铁九号线,IGT-120,梅景,0,0,267018120
"2018-09-01 06:36:56","2018-09-01 00:00:00",FHFDCGCCF,0,地铁入站,地铁三号线,AGM-102,龙城广场,0,0,261030102
"2018-09-01 06:38:47","2018-09-01 00:00:00",CFCJABDBA,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:30:55","2018-09-01 00:00:00",CFHCAIAIH,0,地铁入站,地铁十一号线,IGT-119,塘尾站,0,0,241023119
"2018-09-01 06:31:23","2018-09-01 00:00:00",FHGEAFCIJ,0,地铁入站,地铁五号线,OGT-119,西丽,0,0,263020119
"2018-09-01 06:33:03","2018-09-01 00:00:00",CCAEIIIFE,0,地铁入站,地铁五号线,-,-,0,0,263020134
"2018-09-01 06:35:13","2018-09-01 00:00:00",FHGEEFBEI,0,地铁入站,地铁九号线,IGT-114,泥岗,0,0,267024114
"2018-09-01 06:34:57","2018-09-01 00:00:00",FIADEGHII,0,地铁入站,地铁五号线,IGT-116,黄贝岭,0,0,263037116
"2018-09-01 06:35:40","2018-09-01 00:00:00",FFFBDFIIG,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:35:03","2018-09-01 00:00:00",FIAHCIFBJ,0,地铁入站,地铁五号线,IGT-117,杨美,0,0,263028117
"2018-09-01 06:36:44","2018-09-01 00:00:00",FIJBECHGH,0,地铁入站,地铁五号线,IGT-102,大学城,0,0,263021102
"2018-09-01 06:37:31","2018-09-01 00:00:00",BEBBJDFIG,0,地铁入站,地铁五号线,IGT-118,坂田,0,0,263027118
"2018-09-01 06:37:23","2018-09-01 00:00:00",CBCFJHFFA,0,地铁入站,地铁五号线,IGT-118,坂田,0,0,263027118
"2018-09-01 06:36:54","2018-09-01 00:00:00",BCBAACDH,200,地铁出站,地铁二号线,OGT-108,科苑,0,190,260020108
"2018-09-01 06:37:41","2018-09-01 00:00:00",FHHCGJGAA,200,地铁出站,地铁二号线,AGM-102,大剧院,0,190,260036102
"2018-09-01 06:36:29","2018-09-01 00:00:00",BEACFBFAC,0,地铁入站,地铁二号线,IGT-118,深康,0,0,260024118
"2018-09-01 06:22:45","2018-09-01 00:00:00",FIAEIBDJB,0,地铁入站,地铁十一号线,IGT-116,机场站,0,0,241019116
"2018-09-01 06:20:25","2018-09-01 00:00:00",FFHDGCGJH,0,地铁入站,地铁十一号线,IGT-112,福永站,0,0,241021112
"2018-09-01 06:22:42","2018-09-01 00:00:00",BIBCDJIGA,0,地铁入站,地铁十一号线,IGT-128,机场站,0,0,241019128
"2018-09-01 06:22:31","2018-09-01 00:00:00",FFEBCGFAI,0,地铁入站,地铁十一号线,IGT-116,机场站,0,0,241019116
"2018-09-01 06:27:55","2018-09-01 00:00:00",FHGEFGIFJ,0,地铁入站,地铁三号线,AGM-102,龙城广场,0,0,261030102
"2018-09-01 06:28:01","2018-09-01 00:00:00",FFFHEIEIA,0,地铁入站,地铁三号线,AGM-115,布吉,0,0,261018115
"2018-09-01 06:28:37","2018-09-01 00:00:00",BJEJIIJA,0,地铁入站,地铁三号线,AGM-119,木棉湾,0,0,261019119
"2018-09-01 06:24:46","2018-09-01 00:00:00",CFBCGJCDG,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:20:20","2018-09-01 00:00:00",CCAAHJDFD,0,地铁入站,地铁四号线,AGM-101,上塘,0,0,262014101
"2018-09-01 06:25:22","2018-09-01 00:00:00",FFGFBADGI,0,地铁入站,地铁五号线,IGT-108,布吉,0,0,263032108
"2018-09-01 06:25:23","2018-09-01 00:00:00",CCJHHBBAH,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:27:15","2018-09-01 00:00:00",FFHDHAFFG,0,地铁入站,地铁五号线,IGT-121,坂田,0,0,263027121
"2018-09-01 06:27:15","2018-09-01 00:00:00",CFCBFCGGC,0,地铁入站,地铁五号线,IGT-116,杨美,0,0,263028116
"2018-09-01 06:27:23","2018-09-01 00:00:00",CCJBIAGIA,0,地铁入站,地铁五号线,IGT-109,杨美,0,0,263028109
"2018-09-01 06:27:45","2018-09-01 00:00:00",FIADGJHAD,0,地铁入站,地铁五号线,AGT-113,洪浪北,0,0,263017113
"2018-09-01 06:28:28","2018-09-01 00:00:00",FHIIDFBHD,0,地铁入站,地铁五号线,IGT-101,太安,0,0,263035101
"2018-09-01 06:29:02","2018-09-01 00:00:00",FHHBBJHFF,0,地铁入站,地铁五号线,IGT-105,留仙洞,0,0,263019105
"2018-09-01 06:29:45","2018-09-01 00:00:00",CFHBBBFEE,0,地铁入站,地铁五号线,IGT-103,大学城,0,0,263021103
"2018-09-01 06:27:11","2018-09-01 00:00:00",CBEIADICG,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:26:56","2018-09-01 00:00:00",CBBIHCCHG,0,地铁入站,地铁二号线,IGT-118,深康,0,0,260024118
"2018-09-01 06:27:48","2018-09-01 00:00:00",FIADDGJJE,0,地铁入站,地铁二号线,IGT-109,东角头,0,0,260015109
"2018-09-01 06:28:19","2018-09-01 00:00:00",FFEEDDBGG,0,地铁入站,地铁二号线,AGT-105,新秀站,0,0,260039105
"2018-09-01 06:30:16","2018-09-01 00:00:00",CFADCBHGG,0,地铁入站,地铁三号线,AGM-111,红岭,0,0,261011111
"2018-09-01 06:30:14","2018-09-01 00:00:00",BEAFEAADE,0,地铁入站,地铁三号线,AGM-109,益田,0,0,261003109
"2018-09-01 06:30:55","2018-09-01 00:00:00",CCADIEDIC,0,地铁入站,地铁三号线,AGM-109,塘坑,0,0,261023109
"2018-09-01 06:31:02","2018-09-01 00:00:00",FHFIAFABA,0,地铁入站,地铁三号线,AGM-117,爱联,0,0,261028117
"2018-09-01 06:32:29","2018-09-01 00:00:00",FFFIBICDA,0,地铁入站,地铁三号线,AGM-116,丹竹头,0,0,261021116
"2018-09-01 06:32:22","2018-09-01 00:00:00",FHGDBAFBC,0,地铁入站,地铁三号线,AGM-109,草埔,0,0,261017109
"2018-09-01 06:28:19","2018-09-01 00:00:00",BEADCBDFG,0,地铁入站,地铁十一号线,IGT-115,沙井,0,0,241025115
"2018-09-01 06:30:11","2018-09-01 00:00:00",FFECFDEBA,0,地铁入站,地铁十一号线,IGT-107,塘尾站,0,0,241023107
"2018-09-01 06:28:12","2018-09-01 00:00:00",BIBCGFCFA,0,地铁入站,地铁四号线,AGM-601,龙胜,0,0,262013601
"2018-09-01 06:30:55","2018-09-01 00:00:00",FFGDFJHCH,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:30:47","2018-09-01 00:00:00",FFFJCIBIE,0,地铁入站,地铁五号线,AGT-114,五和,0,0,263026114
"2018-09-01 06:33:36","2018-09-01 00:00:00",BICGHFJEI,0,地铁入站,地铁五号线,IGT-105,翻身,0,0,263015105
"2018-09-01 06:34:53","2018-09-01 00:00:00",BIBEHIIAA,200,地铁出站,地铁三号线,AGM-108,荷坳,0,190,261026108
"2018-09-01 06:27:42","2018-09-01 00:00:00",CBDCFCJAA,0,地铁入站,地铁一号线,-,-,0,0,268024119
"2018-09-01 06:27:55","2018-09-01 00:00:00",CCAADGDEJ,0,地铁入站,地铁一号线,IGT-113,桃园,0,0,268025113
"2018-09-01 06:36:40","2018-09-01 00:00:00",CBDFEIAGB,0,地铁入站,地铁三号线,AGM-116,双龙,0,0,261032116
"2018-09-01 06:37:51","2018-09-01 00:00:00",FFFCCDEHJ,0,地铁入站,地铁三号线,AGM-120,布吉,0,0,261018120
"2018-09-01 06:37:40","2018-09-01 00:00:00",FHDDGIBCE,0,地铁入站,地铁三号线,AGM-115,双龙,0,0,261032115
"2018-09-01 06:29:59","2018-09-01 00:00:00",FFJFIFAJJ,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:38:46","2018-09-01 00:00:00",FHIDDHBEB,0,地铁入站,地铁三号线,AGM-102,横岗,0,0,261024102
"2018-09-01 06:38:58","2018-09-01 00:00:00",FHGJECACB,0,地铁入站,地铁三号线,AGM-101,吉祥,0,0,261029101
"2018-09-01 06:38:30","2018-09-01 00:00:00",FHFIEGAHC,0,地铁入站,地铁三号线,AGM-113,六约,0,0,261022113
"2018-09-01 06:38:45","2018-09-01 00:00:00",BEADIFEFE,0,地铁入站,地铁三号线,AGM-102,木棉湾,0,0,261019102
"2018-09-01 06:39:15","2018-09-01 00:00:00",FHEJFIDDI,0,地铁入站,地铁三号线,AGM-109,塘坑,0,0,261023109
"2018-09-01 06:39:02","2018-09-01 00:00:00",FIJHICIJE,0,地铁入站,地铁三号线,AGM-108,六约,0,0,261022108
"2018-09-01 06:33:56","2018-09-01 00:00:00",FHGAHFIIA,0,地铁入站,地铁五号线,OGT-121,西丽,0,0,263020121
"2018-09-01 06:32:02","2018-09-01 00:00:00",CFHCHICBH,0,地铁入站,地铁四号线,AGM-111,龙华,0,0,262012111
"2018-09-01 06:30:20","2018-09-01 00:00:00",FIJEGIHJG,0,地铁入站,地铁四号线,AGM-118,红山,0,0,262015118
"2018-09-01 06:36:06","2018-09-01 00:00:00",FIAHFIEGJ,0,地铁入站,地铁四号线,AGM-110,上塘,0,0,262014110
"2018-09-01 06:31:22","2018-09-01 00:00:00",FHCABEFDE,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:33:46","2018-09-01 00:00:00",CFADDBHJI,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:27:03","2018-09-01 00:00:00",FHIDCEIAH,0,地铁入站,地铁三号线,AGM-117,丹竹头,0,0,261021117
"2018-09-01 06:27:38","2018-09-01 00:00:00",CBGAHCBFG,0,地铁入站,地铁三号线,AGM-116,水贝,0,0,261016116
"2018-09-01 06:24:55","2018-09-01 00:00:00",FIAGFCFDC,0,地铁入站,地铁五号线,OGT-106,西丽,0,0,263020106
"2018-09-01 06:25:43","2018-09-01 00:00:00",FHGBDHCAB,0,地铁入站,地铁五号线,OGT-105,西丽,0,0,263020105
"2018-09-01 06:16:56","2018-09-01 00:00:00",CFHJFJEJJ,0,地铁入站,地铁四号线,AGM-111,龙华,0,0,262012111
"2018-09-01 06:17:32","2018-09-01 00:00:00",FIJHEJBGD,0,地铁入站,地铁四号线,AGM-115,民乐,0,0,262018115
"2018-09-01 06:24:24","2018-09-01 00:00:00",BEABBIBCI,0,地铁入站,地铁四号线,-,-,0,0,262011112
"2018-09-01 06:28:09","2018-09-01 00:00:00",CBFFABBED,0,地铁入站,地铁五号线,IGT-112,黄贝岭,0,0,263037112
"2018-09-01 06:29:50","2018-09-01 00:00:00",FFFIFEFAD,0,地铁入站,地铁三号线,AGM-110,塘坑,0,0,261023110
"2018-09-01 06:29:35","2018-09-01 00:00:00",FFGHAJDGB,0,地铁入站,地铁三号线,AGM-101,横岗,0,0,261024101
"2018-09-01 06:30:57","2018-09-01 00:00:00",FIABECDJH,0,地铁入站,地铁二号线,-,-,0,0,260019118
"2018-09-01 06:29:24","2018-09-01 00:00:00",FHEBEFCJJ,0,地铁入站,地铁二号线,IGT-109,侨城北,0,0,260023109
"2018-09-01 06:34:19","2018-09-01 00:00:00",FHDDGIEDC,0,地铁入站,地铁三号线,AGM-119,布吉,0,0,261018119
"2018-09-01 06:25:38","2018-09-01 00:00:00",CCABDJBCF,0,地铁入站,地铁十一号线,IGT-107,桥头站,0,0,241022107
"2018-09-01 06:27:24","2018-09-01 00:00:00",FHDADAEHB,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:28:43","2018-09-01 00:00:00",BIFCHCFDE,0,地铁入站,地铁十一号线,IGT-114,沙井,0,0,241025114
"2018-09-01 06:26:11","2018-09-01 00:00:00",FHFJIFCDB,0,地铁入站,地铁七号线,进AGM24-25,沙尾,0,0,265022129
"2018-09-01 06:26:03","2018-09-01 00:00:00",FIABEDEJE,0,地铁入站,地铁七号线,进AGM17-18,农林,0,0,265019113
"2018-09-01 06:29:35","2018-09-01 00:00:00",DDAABIBFA,0,地铁入站,地铁十一号线,IGT-108,塘尾站,0,0,241023108
"2018-09-01 06:30:04","2018-09-01 00:00:00",FHDJIJCFE,0,地铁入站,地铁五号线,AGT-109,布吉,0,0,263032109
"2018-09-01 06:29:20","2018-09-01 00:00:00",FHHBCABHA,0,地铁入站,地铁四号线,AGM-104,清湖,0,0,262011104
"2018-09-01 06:31:40","2018-09-01 00:00:00",FHFDJEFBG,0,地铁入站,地铁五号线,IGT-120,五和,0,0,263026120
"2018-09-01 06:31:34","2018-09-01 00:00:00",FHIHFFCII,0,地铁入站,地铁五号线,IGT-118,黄贝岭,0,0,263037118
"2018-09-01 06:33:09","2018-09-01 00:00:00",BEAHEIHHB,0,地铁入站,地铁二号线,IGT-111,赤湾,0,0,260011111
"2018-09-01 06:32:41","2018-09-01 00:00:00",CCAFBBCDJ,0,地铁入站,地铁十一号线,IGT-107,碧海湾站,0,0,241018107
"2018-09-01 06:31:25","2018-09-01 00:00:00",BICECJBFH,0,地铁入站,地铁十一号线,IGT-110,桥头站,0,0,241022110
"2018-09-01 06:37:50","2018-09-01 00:00:00",FHGGHGAID,0,地铁入站,地铁三号线,AGM-118,丹竹头,0,0,261021118
"2018-09-01 06:34:07","2018-09-01 00:00:00",FFGJEHABG,0,地铁入站,地铁十一号线,IGT-118,桥头站,0,0,241022118
"2018-09-01 06:32:59","2018-09-01 00:00:00",FIJBAJFED,0,地铁入站,地铁十一号线,IGT-118,桥头站,0,0,241022118
"2018-09-01 06:37:52","2018-09-01 00:00:00",CBIGEJGEB,0,地铁入站,地铁三号线,AGM-116,双龙,0,0,261032116
"2018-09-01 06:38:05","2018-09-01 00:00:00",FFGIBCEHH,0,地铁入站,地铁三号线,AGM-102,龙城广场,0,0,261030102
"2018-09-01 06:38:13","2018-09-01 00:00:00",FIJFIJCHA,0,地铁入站,地铁三号线,AGM-118,晒布,0,0,261013118
"2018-09-01 06:33:40","2018-09-01 00:00:00",CFJGDDBFG,0,地铁入站,地铁七号线,进AGM23-24,珠光,0,0,265014112
"2018-09-01 06:32:18","2018-09-01 00:00:00",FHIAIIFHD,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:31:41","2018-09-01 00:00:00",BICDBEGDC,0,地铁入站,地铁七号线,进AGM16-17,珠光,0,0,265014106
"2018-09-01 06:30:43","2018-09-01 00:00:00",BIHCIAACJ,0,地铁入站,地铁十一号线,IGT-115,沙井,0,0,241025115
"2018-09-01 06:32:09","2018-09-01 00:00:00",FIACAIBGC,0,地铁入站,地铁十一号线,IGT-119,塘尾站,0,0,241023119
"2018-09-01 06:32:13","2018-09-01 00:00:00",FHHEEEDEF,0,地铁入站,地铁十一号线,IGT-114,沙井,0,0,241025114
"2018-09-01 06:33:01","2018-09-01 00:00:00",FHIFJDIFB,0,地铁入站,地铁三号线,AGM-124,石厦,0,0,261004124
"2018-09-01 06:32:38","2018-09-01 00:00:00",FHDIBEAIJ,0,地铁入站,地铁七号线,进AGM22-23,茶光,0,0,265013115
"2018-09-01 06:32:58","2018-09-01 00:00:00",FHHGDAFHB,0,地铁入站,地铁四号线,AGM-102,上塘,0,0,262014102
"2018-09-01 06:35:01","2018-09-01 00:00:00",FHFFGDEDB,0,地铁入站,地铁五号线,IGT-115,民治,0,0,263025115
"2018-09-01 06:38:36","2018-09-01 00:00:00",CFCBFGFEA,0,地铁入站,地铁五号线,AGT-111,民治,0,0,263025111
"2018-09-01 06:38:59","2018-09-01 00:00:00",CFCJJIDFG,0,地铁入站,地铁五号线,IGT-113,民治,0,0,263025113
"2018-09-01 06:39:17","2018-09-01 00:00:00",CFHCGHAAG,0,地铁入站,地铁五号线,IGT-113,民治,0,0,263025113
"2018-09-01 06:39:46","2018-09-01 00:00:00",CCAEJDGEI,0,地铁入站,地铁五号线,IGT-116,黄贝岭,0,0,263037116
"2018-09-01 06:39:57","2018-09-01 00:00:00",CCACFDFDH,0,地铁入站,地铁五号线,IGT-103,大学城,0,0,263021103
"2018-09-01 06:39:08","2018-09-01 00:00:00",BEAEAJCAI,0,地铁入站,地铁五号线,IGT-110,长龙,0,0,263031110
"2018-09-01 06:39:26","2018-09-01 00:00:00",CFAABEDAA,0,地铁入站,地铁五号线,AGT-121,五和,0,0,263026121
"2018-09-01 06:39:18","2018-09-01 00:00:00",CBECGJDAI,200,地铁出站,地铁五号线,OGT-110,百鸽笼,0,190,263033110
"2018-09-01 06:37:04","2018-09-01 00:00:00",CBJBGJGBJ,0,地铁入站,地铁二号线,IGT-109,岗厦北,0,0,260033109
"2018-09-01 06:37:43","2018-09-01 00:00:00",BICIJIIFF,0,地铁入站,地铁二号线,IGT-113,东角头,0,0,260015113
"2018-09-01 06:39:41","2018-09-01 00:00:00",FHIFJADDD,0,地铁入站,地铁三号线,AGM-109,双龙,0,0,261032109
"2018-09-01 06:40:50","2018-09-01 00:00:00",FFFEGIIHJ,0,地铁入站,地铁三号线,AGM-101,南联,0,0,261031101
"2018-09-01 06:40:45","2018-09-01 00:00:00",CBBCCEDGG,0,地铁入站,地铁二号线,IGT-110,侨香,0,0,260026110
"2018-09-01 06:40:28","2018-09-01 00:00:00",CFBACADJE,0,地铁入站,地铁三号线,AGM-115,双龙,0,0,261032115
"2018-09-01 06:40:52","2018-09-01 00:00:00",FFJBABAAJ,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:26:30","2018-09-01 00:00:00",CFAEBHHBA,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:26:56","2018-09-01 00:00:00",CBCBJCCGJ,0,地铁入站,地铁三号线,AGM-102,大芬,0,0,261020102
"2018-09-01 06:28:16","2018-09-01 00:00:00",CFACAJCEB,0,地铁入站,地铁三号线,AGM-113,草埔,0,0,261017113
"2018-09-01 06:24:18","2018-09-01 00:00:00",BICHBAJBI,0,地铁入站,地铁五号线,IGT-112,怡景,0,0,263036112
"2018-09-01 06:24:58","2018-09-01 00:00:00",FIJEHDCDI,0,地铁入站,地铁五号线,IGT-111,怡景,0,0,263036111
"2018-09-01 06:23:01","2018-09-01 00:00:00",FHFDJDDBJ,0,地铁入站,地铁五号线,IGT-103,布吉,0,0,263032103
"2018-09-01 06:25:14","2018-09-01 00:00:00",CBHHDFCFE,0,地铁入站,地铁五号线,AGT-110,塘朗,0,0,263022110
"2018-09-01 06:25:57","2018-09-01 00:00:00",FHFEJHHEB,0,地铁入站,地铁五号线,AGT-101,黄贝岭,0,0,263037101
"2018-09-01 06:29:16","2018-09-01 00:00:00",FFEFACHAH,0,地铁入站,地铁三号线,AGM-101,大运,0,0,261027101
"2018-09-01 06:30:18","2018-09-01 00:00:00",CCAFABDBC,0,地铁入站,地铁三号线,AGM-118,横岗,0,0,261024118
"2018-09-01 06:31:44","2018-09-01 00:00:00",FHHAIEIEJ,0,地铁入站,地铁三号线,AGM-114,少年宫,0,0,261007114
"2018-09-01 06:32:12","2018-09-01 00:00:00",FHFFJBBIB,0,地铁入站,地铁三号线,AGM-109,草埔,0,0,261017109
"2018-09-01 06:33:58","2018-09-01 00:00:00",CBIEGAACB,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:26:36","2018-09-01 00:00:00",FHGDCHAHC,0,地铁入站,地铁十一号线,IGT-108,福永站,0,0,241021108
"2018-09-01 06:25:29","2018-09-01 00:00:00",FHEJHECJF,0,地铁入站,地铁十一号线,IGT-107,福永站,0,0,241021107
"2018-09-01 06:26:35","2018-09-01 00:00:00",FFFDEGEGC,0,地铁入站,地铁五号线,OGT-120,西丽,0,0,263020120
"2018-09-01 06:29:16","2018-09-01 00:00:00",CBIBDHHJI,0,地铁入站,地铁五号线,OGT-106,西丽,0,0,263020106
"2018-09-01 06:27:06","2018-09-01 00:00:00",BHABEAAII,0,地铁入站,地铁九号线,IGT-112,泥岗,0,0,267024112
"2018-09-01 06:28:58","2018-09-01 00:00:00",EJFCCBCE,0,地铁入站,地铁九号线,IGT-124,泥岗,0,0,267024124
"2018-09-01 06:20:40","2018-09-01 00:00:00",FHCJCGCAH,0,地铁入站,地铁四号线,AGM-104,清湖,0,0,262011104
"2018-09-01 06:25:24","2018-09-01 00:00:00",FFIACDFJF,0,地铁入站,地铁四号线,AGM-114,上梅林,0,0,262019114
"2018-09-01 06:23:38","2018-09-01 00:00:00",FHEFHDCEA,0,地铁入站,地铁四号线,AGM-104,清湖,0,0,262011104
"2018-09-01 06:29:50","2018-09-01 00:00:00",FHFFBHADA,0,地铁入站,地铁五号线,IGT-109,长龙,0,0,263031109
"2018-09-01 06:25:32","2018-09-01 00:00:00",BIFBIDECH,0,地铁入站,地铁四号线,AGM-105,白石龙,0,0,262017105
"2018-09-01 06:28:26","2018-09-01 00:00:00",BAJJFHFA,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:32:20","2018-09-01 00:00:00",BIADGAIID,0,地铁入站,地铁五号线,IGT-109,下水径,0,0,263030109
"2018-09-01 06:32:37","2018-09-01 00:00:00",CFHCCFHEF,0,地铁入站,地铁五号线,IGT-121,坂田,0,0,263027121
"2018-09-01 06:34:49","2018-09-01 00:00:00",BIHHEACDH,0,地铁入站,地铁五号线,IGT-117,黄贝岭,0,0,263037117
"2018-09-01 06:35:24","2018-09-01 00:00:00",CBIEGEFCJ,0,地铁入站,地铁三号线,AGM-102,横岗,0,0,261024102
"2018-09-01 06:35:30","2018-09-01 00:00:00",CFBBFIBGA,0,地铁入站,地铁三号线,AGM-109,六约,0,0,261022109
"2018-09-01 06:35:28","2018-09-01 00:00:00",FHFJIDFBJ,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:28:05","2018-09-01 00:00:00",CCAJBHFHE,0,地铁入站,地铁一号线,IGT-129,宝安中心,0,0,268030129
"2018-09-01 06:27:10","2018-09-01 00:00:00",FHHFJCDJD,0,地铁入站,地铁三号线,AGM-101,丹竹头,0,0,261021101
"2018-09-01 06:22:05","2018-09-01 00:00:00",CBHJGFDFJ,0,地铁入站,地铁十一号线,IGT-107,马鞍山,0,0,241024107
"2018-09-01 06:21:05","2018-09-01 00:00:00",CFCCJCHBF,0,地铁入站,地铁九号线,IGT-124,梅村,0,0,267020124
"2018-09-01 06:23:16","2018-09-01 00:00:00",FHCJFHDBG,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
"2018-09-01 06:21:52","2018-09-01 00:00:00",CBEIBDJHI,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:22:02","2018-09-01 00:00:00",FHFDAJGCD,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:44:03","2018-09-01 00:00:00",CBCAJDCGJ,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 06:29:28","2018-09-01 00:00:00",CBFIFHEGH,0,地铁入站,地铁五号线,IGT-111,下水径,0,0,263030111
"2018-09-01 06:29:38","2018-09-01 00:00:00",CFFJFFDAF,0,地铁入站,地铁三号线,AGM-117,购物公园,0,0,261005117
"2018-09-01 06:29:29","2018-09-01 00:00:00",HHJJJGIHD,200,地铁出站,地铁二号线,OGT-101,登良,0,0,260018101
"2018-09-01 06:29:06","2018-09-01 00:00:00",CCAEIBJIA,0,地铁入站,地铁二号线,IGT-110,侨香,0,0,260026110
